dataset,mode,variant,ranks,threads,total_workers,repeat,pr_time_s,total_time_s,comm_time_s,comm_fraction,dangling_reduce_s,diff_reduce_s,allgatherv_s,update_time_s,iterations,max_error,status,work_nodes_min,work_nodes_avg,work_nodes_max,work_inedges_min,work_inedges_avg,work_inedges_max,work_imbalance,thread_inedges_min,thread_inedges_avg,thread_inedges_max,thread_imbalance,thread_workers
skewed_100k_1m,directed,no_inv_dynamic,1,2,2,8,0.026627000,0.179467000,0.001207000,0.045329928,0.000003000,0.000011000,0.001193000,0.023678000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,498468,500000.00,501532,1.003064,2
skewed_100k_1m,directed,no_inv_dynamic,1,2,2,9,0.022647000,0.182749000,0.001135000,0.050117013,0.000004000,0.000005000,0.001126000,0.019949000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,477290,500000.00,522710,1.045420,2
skewed_100k_1m,directed,no_inv_dynamic,1,2,2,10,0.022545000,0.170690000,0.001112000,0.049323575,0.000004000,0.000005000,0.001103000,0.019864000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,495542,500000.00,504458,1.008916,2
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,1,0.011698000,0.164803000,0.001295000,0.110702684,0.000003000,0.000004000,0.001288000,0.009475000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232749,250000.00,277310,1.109240,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,2,0.011390000,0.164145000,0.001266000,0.111150132,0.000003000,0.000004000,0.001259000,0.009379000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,219143,250000.00,271679,1.086716,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,3,0.011823000,0.167490000,0.001272000,0.107586907,0.000003000,0.000003000,0.001266000,0.009630000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,232010,250000.00,277648,1.110592,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,4,0.012827000,0.172142000,0.001281000,0.099867467,0.000003000,0.000004000,0.001273000,0.010633000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,204559,250000.00,316523,1.266092,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,5,0.012472000,0.169447000,0.001263000,0.101266838,0.000003000,0.000004000,0.001255000,0.010313000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,175870,250000.00,322032,1.288128,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,6,0.012442000,0.165094000,0.001266000,0.101752130,0.000003000,0.000005000,0.001257000,0.010290000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,195776,250000.00,297206,1.188824,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,7,0.012694000,0.169456000,0.001282000,0.100992595,0.000003000,0.000004000,0.001275000,0.010492000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,176263,250000.00,322487,1.289948,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,8,0.013116000,0.166034000,0.001300000,0.099115584,0.000002000,0.000004000,0.001294000,0.010834000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,181658,250000.00,285471,1.141884,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,9,0.014446000,0.174162000,0.001346000,0.093174581,0.000004000,0.000004000,0.001338000,0.012119000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,182362,250000.00,310408,1.241632,4
skewed_100k_1m,directed,no_inv_dynamic,1,4,4,10,0.012709000,0.176020000,0.001273000,0.100165237,0.000002000,0.000004000,0.001266000,0.010520000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,179074,250000.00,321590,1.286360,4
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,1,0.007569000,0.162797000,0.001405000,0.185625578,0.000003000,0.000003000,0.001399000,0.005597000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,105190,125000.00,152406,1.219248,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,2,0.006857000,0.160297000,0.001321000,0.192649847,0.000005000,0.000002000,0.001314000,0.005066000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,97117,125000.00,159865,1.278920,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,3,0.008580000,0.162968000,0.001468000,0.171095571,0.000003000,0.000004000,0.001461000,0.006507000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,86847,125000.00,150280,1.202240,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,4,0.008191000,0.165971000,0.002135000,0.260651935,0.000004000,0.000004000,0.002128000,0.005486000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,89649,125000.00,156237,1.249896,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,5,0.007150000,0.168813000,0.001318000,0.184335664,0.000003000,0.000003000,0.001312000,0.005289000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,92728,125000.00,157406,1.259248,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,6,0.007123000,0.158978000,0.001332000,0.186999860,0.000003000,0.000003000,0.001325000,0.005264000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,100806,125000.00,161377,1.291016,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,7,0.007142000,0.160862000,0.001324000,0.185382246,0.000002000,0.000003000,0.001319000,0.005280000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,84365,125000.00,160646,1.285168,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,8,0.007066000,0.168669000,0.001329000,0.188083781,0.000003000,0.000003000,0.001323000,0.005195000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,82703,125000.00,159901,1.279208,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,9,0.007301000,0.158631000,0.001328000,0.181892891,0.000002000,0.000003000,0.001323000,0.005420000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,99174,125000.00,159612,1.276896,8
skewed_100k_1m,directed,no_inv_dynamic,1,8,8,10,0.007423000,0.160444000,0.001353000,0.182271319,0.000003000,0.000003000,0.001347000,0.005509000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,89023,125000.00,171432,1.371456,8
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,1,0.004846000,0.166223000,0.001426000,0.294263310,0.000004000,0.000003000,0.001419000,0.003039000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,48320,62500.00,81650,1.306400,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,2,0.004970000,0.162928000,0.001507000,0.303219316,0.000003000,0.000002000,0.001502000,0.003086000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,45772,62500.00,79845,1.277520,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,3,0.005992000,0.159193000,0.001525000,0.254506008,0.000003000,0.000002000,0.001520000,0.004038000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,47678,62500.00,81981,1.311696,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,4,0.005491000,0.169154000,0.001512000,0.275359679,0.000003000,0.000003000,0.001506000,0.003558000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,46580,62500.00,85899,1.374384,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,5,0.004815000,0.159167000,0.001403000,0.291381101,0.000002000,0.000002000,0.001398000,0.003045000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,44291,62500.00,81016,1.296256,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,6,0.005123000,0.220253000,0.001622000,0.316611361,0.000005000,0.000005000,0.001612000,0.003115000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,42435,62500.00,78414,1.254624,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,7,0.004941000,0.161479000,0.001526000,0.308844363,0.000003000,0.000003000,0.001520000,0.003030000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,48759,62500.00,76529,1.224464,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,8,0.005220000,0.170577000,0.001847000,0.353831418,0.000003000,0.000003000,0.001841000,0.002994000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,45971,62500.00,80571,1.289136,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,9,0.005293000,0.162745000,0.001853000,0.350085018,0.000003000,0.000002000,0.001848000,0.003053000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,48073,62500.00,83193,1.331088,16
skewed_100k_1m,directed,no_inv_dynamic,1,16,16,10,0.005596000,0.164951000,0.001466000,0.261972838,0.000003000,0.000003000,0.001461000,0.003690000,20,1.084202e-19,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,49697,62500.00,79933,1.278928,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,1,0.006113000,0.160209000,0.004077000,0.666939310,0.000086000,0.002244000,0.001815000,0.003952000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15769,62500.00,136521,2.184336,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,2,0.006308000,0.167623000,0.004271000,0.677076728,0.000089000,0.002373000,0.001864000,0.004073000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15711,62500.00,137150,2.194400,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,3,0.007872000,0.166192000,0.005593000,0.710492886,0.000172000,0.002357000,0.003228000,0.004149000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,14284,62500.00,121793,1.948688,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,4,0.006560000,0.175855000,0.004269000,0.650762195,0.000065000,0.002415000,0.001825000,0.004365000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15626,62500.00,137186,2.194976,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,5,0.006199000,0.165039000,0.004278000,0.690111308,0.000083000,0.002318000,0.001885000,0.003908000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,13607,62500.00,138424,2.214784,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,6,0.007347000,0.172866000,0.005280000,0.718660678,0.000131000,0.002417000,0.002805000,0.004138000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,16339,62500.00,120619,1.929904,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,7,0.006099000,0.166739000,0.004086000,0.669945893,0.000086000,0.002262000,0.001803000,0.003950000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15729,62500.00,149141,2.386256,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,8,0.006449000,0.170747000,0.004475000,0.693906032,0.000203000,0.002370000,0.002073000,0.004009000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,14992,62500.00,135837,2.173392,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,9,0.006133000,0.180686000,0.004157000,0.677808577,0.000095000,0.002306000,0.001832000,0.003960000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15715,62500.00,137733,2.203728,16
skewed_100k_1m,directed,no_inv_dynamic,2,8,16,10,0.006378000,0.175064000,0.004357000,0.683129508,0.000168000,0.002422000,0.001906000,0.004119000,20,1.084202e-19,PASS,50000,50000.00,50000,140249,500000.00,859751,1.720,15214,62500.00,145291,2.324656,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,1,0.010302000,0.184021000,0.008460000,0.821199767,0.000276000,0.004291000,0.004107000,0.005825000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15091,62500.00,255075,4.081200,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,2,0.011413000,0.184731000,0.009011000,0.789538246,0.000328000,0.005107000,0.003664000,0.007122000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15068,62500.00,226136,3.618176,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,3,0.009606000,0.181986000,0.007712000,0.802831564,0.000243000,0.004299000,0.003194000,0.005869000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15129,62500.00,222763,3.564208,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,4,0.010997000,0.187267000,0.009113000,0.828680549,0.000371000,0.004261000,0.004682000,0.005823000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15153,62500.00,223300,3.572800,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,5,0.009617000,0.182611000,0.007841000,0.815327025,0.000285000,0.004374000,0.003332000,0.005846000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15743,62500.00,208915,3.342640,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,6,0.013885000,0.183022000,0.011900000,0.857039971,0.003962000,0.005132000,0.003307000,0.006767000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15755,62500.00,225959,3.615344,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,7,0.009678000,0.187284000,0.007813000,0.807294896,0.000275000,0.004407000,0.003185000,0.005970000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15242,62500.00,224240,3.587840,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,8,0.009885000,0.189940000,0.008041000,0.813454729,0.000444000,0.004365000,0.003494000,0.005878000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,14015,62500.00,229504,3.672064,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,9,0.009202000,0.186894000,0.007404000,0.804607694,0.000560000,0.004313000,0.003024000,0.005789000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,13939,62500.00,207792,3.324672,16
skewed_100k_1m,directed,no_inv_dynamic,4,4,16,10,0.009371000,0.186822000,0.007465000,0.796606552,0.000529000,0.004259000,0.003099000,0.005820000,20,1.084202e-19,PASS,25000,25000.00,25000,69783,250000.00,789776,3.159,15052,62500.00,228736,3.659776,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,1,0.016625000,0.188435000,0.014774000,0.888661654,0.000423000,0.010379000,0.004134000,0.011898000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,12357,62500.00,445473,7.127568,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,2,0.014952000,0.189528000,0.013143000,0.879012841,0.000500000,0.009107000,0.003936000,0.010562000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,12788,62500.00,402755,6.444080,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,3,0.014455000,0.190141000,0.012673000,0.876720858,0.000323000,0.008656000,0.003859000,0.010126000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13468,62500.00,381938,6.111008,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,4,0.016807000,0.195583000,0.014939000,0.888855834,0.000436000,0.010038000,0.004788000,0.011535000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13005,62500.00,415143,6.642288,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,5,0.015370000,0.187598000,0.013497000,0.878139232,0.000562000,0.009454000,0.003873000,0.010996000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13324,62500.00,384756,6.156096,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,6,0.015559000,0.191331000,0.013734000,0.882704544,0.000565000,0.009619000,0.004039000,0.011073000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,12881,62500.00,415923,6.654768,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,7,0.016041000,0.200495000,0.014241000,0.887787544,0.000437000,0.010299000,0.003806000,0.011792000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,12875,62500.00,399407,6.390512,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,8,0.021438000,0.200079000,0.019298000,0.900177255,0.003909000,0.011552000,0.004175000,0.011751000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13554,62500.00,399182,6.386912,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,9,0.016400000,0.197889000,0.014619000,0.891402439,0.000506000,0.010541000,0.003901000,0.011995000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,13015,62500.00,386182,6.178912,16
skewed_100k_1m,directed,no_inv_dynamic,8,2,16,10,0.016048000,0.195605000,0.014262000,0.888708873,0.000510000,0.010125000,0.003952000,0.011572000,20,1.084202e-19,PASS,12500,12500.00,12500,34783,125000.00,754848,6.039,12926,62500.00,386297,6.180752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,1,0.023870000,0.206636000,0.022684000,0.950314202,0.000740000,0.018233000,0.004340000,0.019121000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,2,0.023804000,0.202376000,0.022592000,0.949084188,0.000524000,0.018021000,0.004343000,0.018944000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,3,0.032123000,0.266410000,0.030898000,0.961865330,0.000575000,0.025966000,0.004636000,0.026817000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,4,0.032486000,0.268348000,0.031277000,0.962783968,0.000741000,0.026183000,0.004733000,0.027002000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,5,0.035711000,0.275906000,0.034494000,0.965920865,0.000540000,0.029492000,0.004640000,0.030372000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,6,0.036649000,0.278538000,0.035439000,0.966984092,0.000606000,0.029441000,0.005701000,0.030241000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,7,0.036622000,0.270553000,0.035371000,0.965840205,0.000513000,0.030520000,0.004538000,0.031402000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,8,0.034602000,0.277353000,0.033366000,0.964279521,0.000479000,0.028726000,0.004383000,0.029586000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,9,0.036143000,0.279450000,0.034995000,0.968237280,0.000545000,0.029693000,0.004970000,0.030485000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,no_inv_dynamic,16,1,16,10,0.033983000,0.273656000,0.032793000,0.964982491,0.000655000,0.027941000,0.004570000,0.028759000,20,1.084202e-19,PASS,6250,6250.00,6250,17257,62500.00,737422,11.799,17257,62500.00,737422,11.798752,16
skewed_100k_1m,directed,inv_dynamic,1,1,1,1,0.035624000,0.208411000,0.000372000,0.010442398,0.000003000,0.000004000,0.000365000,0.032705000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,2,0.037105000,0.189441000,0.000403000,0.010861070,0.000003000,0.000005000,0.000394000,0.033853000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,3,0.039665000,0.201610000,0.000413000,0.010412202,0.000004000,0.000006000,0.000403000,0.036261000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,4,0.035048000,0.190057000,0.000395000,0.011270258,0.000003000,0.000006000,0.000385000,0.031987000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,5,0.039388000,0.198619000,0.000410000,0.010409262,0.000003000,0.000005000,0.000402000,0.036031000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,6,0.036064000,0.197877000,0.000383000,0.010620009,0.000004000,0.000005000,0.000374000,0.032769000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,7,0.039355000,0.195977000,0.000413000,0.010494219,0.000004000,0.000007000,0.000402000,0.035936000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,8,0.037514000,0.197366000,0.000425000,0.011329104,0.000003000,0.000005000,0.000417000,0.034175000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,9,0.038142000,0.193403000,0.000423000,0.011090137,0.000004000,0.000006000,0.000414000,0.034776000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,1,1,10,0.035935000,0.195881000,0.000390000,0.010852929,0.000004000,0.000005000,0.000382000,0.032989000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,1000000,1000000.00,1000000,1.000000,1
skewed_100k_1m,directed,inv_dynamic,1,2,2,1,0.024719000,0.189521000,0.001162000,0.047008374,0.000004000,0.000004000,0.001154000,0.021875000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,465272,500000.00,534728,1.069456,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,2,0.022844000,0.179945000,0.001124000,0.049203292,0.000003000,0.000005000,0.001116000,0.020073000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,492982,500000.00,507018,1.014036,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,3,0.022417000,0.187573000,0.001119000,0.049917473,0.000003000,0.000006000,0.001109000,0.019598000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,495244,500000.00,504756,1.009512,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,4,0.022597000,0.182901000,0.001145000,0.050670443,0.000004000,0.000005000,0.001136000,0.019878000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,468332,500000.00,531668,1.063336,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,5,0.021260000,0.186431000,0.001107000,0.052069614,0.000003000,0.000007000,0.001097000,0.018709000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,468717,500000.00,531283,1.062566,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,6,0.022146000,0.177882000,0.001103000,0.049805834,0.000003000,0.000006000,0.001094000,0.019534000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,429688,500000.00,570312,1.140624,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,7,0.022023000,0.175400000,0.001106000,0.050220224,0.000003000,0.000005000,0.001098000,0.019365000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,469433,500000.00,530567,1.061134,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,8,0.022069000,0.174804000,0.001126000,0.051021795,0.000003000,0.000007000,0.001116000,0.019221000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,466812,500000.00,533188,1.066376,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,9,0.021721000,0.183425000,0.001128000,0.051931311,0.000003000,0.000007000,0.001118000,0.019104000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,497815,500000.00,502185,1.004370,2
skewed_100k_1m,directed,inv_dynamic,1,2,2,10,0.021992000,0.178101000,0.001122000,0.051018552,0.000003000,0.000005000,0.001114000,0.019311000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,472808,500000.00,527192,1.054384,2
skewed_100k_1m,directed,inv_dynamic,1,4,4,1,0.011935000,0.171985000,0.001275000,0.106828655,0.000003000,0.000005000,0.001267000,0.009675000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,230500,250000.00,281616,1.126464,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,2,0.011314000,0.170811000,0.001260000,0.111366449,0.000004000,0.000004000,0.001253000,0.009195000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,220535,250000.00,290855,1.163420,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,3,0.013565000,0.168888000,0.001653000,0.121857722,0.000004000,0.000005000,0.001644000,0.010933000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,212400,250000.00,292005,1.168020,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,4,0.012619000,0.193021000,0.001609000,0.127506142,0.000003000,0.000004000,0.001602000,0.010089000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,243718,250000.00,263917,1.055668,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,5,0.011920000,0.171442000,0.001339000,0.112332215,0.000003000,0.000005000,0.001331000,0.009730000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,220316,250000.00,293293,1.173172,4
skewed_100k_1m,directed,inv_dynamic,1,4,4,6,0.012505000,0.173708000,0.001324000,0.105877649,0.000004000,0.000004000,0.001317000,0.010176000,20,0.000000e+00,PASS,100000,100000.00,100000,1000000,1000000.00,1000000,1.000,181107,250000.00,291103,1.164412,4
